,DNE,CDE,HTE,B1E,FRE,BME,EQE,OFE,WOE,DWE,TVE,FGE,B2E,CWE,HPE,GRE,all_P
8004,0,0,5,0,106,7,40,15,0,0,38,1,7,0,37,0,265.0
8005,0,1,5,0,107,7,43,15,0,0,39,0,8,0,38,2,263.0
8006,0,2,5,0,106,7,40,15,0,0,39,0,7,0,38,4,261.0
8007,0,0,5,0,106,7,40,19,0,0,38,0,8,0,38,0,252.0
8008,0,0,5,0,106,7,30,18,0,0,38,0,8,0,38,2,256.0
8009,0,0,5,0,106,7,40,15,0,0,39,0,7,0,37,0,259.0
8010,0,0,5,0,107,7,40,15,0,0,38,0,7,0,38,2,264.0
8011,0,0,5,0,106,7,40,19,0,0,39,0,8,0,38,2,259.0
8012,0,0,5,0,107,7,40,15,0,0,38,0,8,0,37,2,263.0
8013,0,1,5,0,107,7,43,15,0,0,39,0,8,0,36,2,263.0
8014,0,0,5,0,106,7,40,19,0,0,39,1,7,0,37,2,257.0
8015,0,1,5,0,108,7,40,15,0,0,38,0,7,0,36,0,261.0
8016,0,0,5,0,107,7,40,18,0,0,38,0,7,0,37,2,261.0
8017,0,0,5,0,106,7,40,18,0,0,38,1,7,0,37,2,403.0
8018,0,0,5,0,108,7,41,15,0,0,39,143,8,0,37,0,397.0
8019,0,0,5,0,106,7,40,15,0,0,39,141,7,0,37,0,1694.0
8020,0,0,5,0,115,7,40,19,0,0,38,128,7,0,1333,2,1975.0
8021,0,1,5,0,114,7,42,15,0,0,39,127,7,0,1616,2,2056.0
8022,0,0,5,0,115,7,40,15,0,0,39,127,8,0,1696,4,2119.0
8023,0,0,5,0,114,7,40,62,0,0,38,125,7,0,1719,2,2151.0
8024,0,0,5,0,115,7,45,61,0,0,39,123,7,0,1749,0,2125.0
8025,0,0,5,0,115,7,41,61,0,0,39,124,7,0,1722,4,2088.0
8026,0,0,5,0,115,7,40,15,0,0,38,123,8,0,1735,2,2083.0
8027,0,0,5,0,114,7,30,15,0,0,38,122,7,0,1743,2,1983.0
8028,0,1,5,0,115,7,40,15,0,0,39,0,8,0,1753,0,1990.0
8029,0,0,5,0,114,7,40,15,0,0,39,0,7,0,1759,4,1993.0
8030,0,0,5,0,115,7,40,15,0,0,39,0,7,0,1763,2,1996.0
8031,0,1,5,0,114,7,40,15,0,0,38,0,7,0,1769,0,2007.0
8032,0,0,5,0,115,7,40,15,0,0,39,0,8,0,1776,2,2003.0
8033,0,0,5,0,114,7,40,15,0,0,38,0,7,0,1775,2,2022.0
8034,0,1,5,0,115,7,41,15,0,0,38,10,7,0,1781,2,2022.0
8035,0,0,5,0,114,7,40,19,0,0,39,7,7,0,1784,0,2023.0
8036,0,0,5,0,114,7,40,15,0,0,39,7,8,0,1786,2,2022.0
8037,0,0,5,0,114,7,41,15,0,0,38,7,7,0,1786,2,2022.0
8038,0,0,5,0,115,7,40,15,0,0,39,7,7,0,1787,0,2029.0
8039,0,0,5,0,114,7,40,19,0,0,38,7,8,0,1791,0,2028.0
8040,0,0,5,0,113,7,43,15,0,0,39,7,7,0,1792,0,2028.0
8041,0,0,5,0,115,7,40,15,0,0,38,7,8,0,1791,2,2025.0
8042,0,1,5,0,113,7,40,15,0,0,39,7,8,0,1790,0,2020.0
8043,0,0,5,0,114,7,30,15,0,0,38,7,7,0,1797,0,2035.0
8044,0,0,5,0,113,7,40,19,0,0,39,7,8,0,1797,0,2172.0
8045,0,1,5,0,114,7,40,15,0,0,39,146,8,0,1797,0,2164.0
8046,0,0,5,0,114,7,40,15,0,0,38,137,7,0,1797,4,2158.0
8047,0,0,5,0,114,7,40,15,0,0,38,135,7,0,1797,0,2160.0
8048,0,1,5,0,113,7,40,19,0,0,38,134,8,0,1795,0,2160.0
8049,0,0,5,0,114,7,40,15,0,0,39,133,8,0,1795,4,2161.0
8050,0,0,5,0,114,7,40,15,0,0,38,132,7,0,1803,0,2163.0
8051,0,1,5,0,113,7,40,19,0,0,38,132,7,0,1799,2,2159.0
8052,0,0,5,0,113,7,40,15,0,0,38,131,8,0,1802,0,2161.0
8053,0,0,5,0,113,7,41,18,0,0,38,131,7,0,1801,0,2157.0
8054,0,0,5,0,114,7,40,15,0,0,38,130,7,0,1801,0,2159.0
8055,0,1,5,0,113,7,40,15,0,0,37,131,7,0,1803,0,2168.0
8056,0,0,5,0,113,7,42,18,0,0,38,129,8,0,1806,2,2163.0
8057,0,1,5,0,114,7,40,15,0,0,38,130,7,0,1806,0,2161.0
8058,0,1,5,0,113,7,40,15,0,0,38,128,8,0,1806,0,2167.0
8059,0,1,5,0,114,7,45,15,0,0,38,128,8,0,1806,0,2165.0
8060,0,1,5,0,113,7,40,19,0,0,38,128,7,0,1807,0,2160.0
8061,0,1,5,0,113,7,40,15,0,0,38,127,7,0,1807,0,2154.0
8062,0,0,5,0,113,7,30,15,0,0,38,127,7,0,1810,2,2166.0
8063,0,0,5,0,113,7,40,15,0,0,38,127,8,0,1813,0,2050.0
8064,0,2,5,0,114,7,40,15,0,0,38,10,7,0,1810,2,2041.0
8065,0,0,5,0,113,7,40,19,0,0,39,0,7,0,1811,0,2043.0
8066,0,1,5,0,113,7,40,15,0,0,39,0,7,0,1816,0,221.0
8067,0,0,5,0,106,7,39,15,0,0,39,0,7,0,1,2,221.0
8068,0,0,5,0,107,7,40,15,0,0,39,0,7,0,1,0,223.0
8069,0,1,5,0,106,7,40,18,0,0,38,0,7,0,1,0,220.0
8070,0,1,5,0,106,7,39,15,0,0,38,0,7,0,0,2,223.0
8071,0,0,5,0,107,7,39,15,0,0,39,1,7,0,1,2,230.0
8072,0,0,5,0,106,7,41,19,0,0,39,0,8,0,1,4,222.0
8073,0,0,5,0,106,7,40,15,0,0,38,1,7,0,1,2,222.0
8074,0,0,5,0,106,7,40,15,0,0,39,0,7,0,1,2,225.0
8075,0,0,5,0,107,7,43,15,0,0,38,0,7,0,1,2,219.0
8076,0,0,5,0,106,7,40,15,0,0,38,0,7,0,1,0,226.0
8077,0,0,5,0,106,7,40,19,0,0,38,0,7,0,0,4,212.0
8078,0,0,5,0,106,7,30,15,0,0,39,0,7,0,1,2,222.0
8079,0,0,5,0,106,7,40,18,0,0,38,0,7,0,1,0,221.0
8080,0,1,5,0,106,7,40,15,0,0,38,0,7,0,0,2,225.0
8081,0,0,5,0,107,7,40,19,0,0,39,0,7,0,1,0,225.0
8082,0,0,5,0,107,7,41,15,0,0,39,0,8,0,1,2,269.0
8083,0,0,5,0,107,7,40,62,0,0,39,0,8,0,1,0,412.0
8084,0,0,5,0,106,7,41,62,0,0,39,142,7,0,1,2,392.0
8085,0,0,5,0,107,7,41,15,0,0,38,129,7,0,41,2,385.0
8086,0,0,5,0,106,7,40,15,0,0,38,127,7,0,38,2,383.0
8087,0,1,5,0,106,7,40,15,0,0,38,124,7,0,38,2,385.0
8088,0,0,5,0,106,7,41,18,0,0,38,125,7,0,36,2,382.0
8089,0,0,5,0,106,7,40,18,0,0,38,123,8,0,37,0,381.0
8090,0,0,5,0,106,7,40,15,0,0,39,123,7,0,37,2,382.0
8091,0,0,5,0,107,7,42,15,0,0,38,123,7,0,36,2,380.0
8092,0,0,5,0,106,7,40,19,0,0,38,121,8,0,36,0,258.0
8093,0,0,5,0,106,7,40,15,0,0,39,1,8,0,37,0,264.0
8094,0,0,5,0,106,7,46,15,0,0,38,1,7,0,37,2,260.0
8095,0,0,5,0,106,7,40,19,0,0,39,0,8,0,36,0,259.0
8096,0,0,5,0,106,7,40,15,0,0,38,0,8,0,38,2,255.0
8097,0,0,5,0,106,7,38,15,0,0,38,0,8,0,38,0,1728.0
8098,0,0,5,0,114,7,40,19,0,0,38,0,7,0,1498,0,1899.0
8099,0,0,5,0,115,7,40,15,0,0,38,0,7,0,1672,0,1966.0
8100,0,0,5,0,114,7,40,19,0,0,39,0,7,0,1733,2,1983.0
8101,0,0,5,0,113,7,40,15,0,0,39,0,8,0,1754,2,1963.0
8102,0,0,5,0,114,7,40,15,0,0,39,0,8,0,1735,0,1977.0
8103,0,0,5,0,114,7,40,19,0,0,39,0,7,0,1746,0,1984.0
8104,0,0,5,0,114,7,41,15,0,0,39,0,8,0,1753,2,1993.0
8105,0,1,5,0,113,7,40,15,0,0,38,0,7,0,1767,0,2000.0
8106,0,0,5,0,113,7,40,19,0,0,38,1,8,0,1767,2,2009.0
8107,0,0,5,0,114,7,42,15,0,0,39,1,7,0,1777,2,2003.0
8108,0,0,5,0,115,7,40,15,0,0,38,0,7,0,1776,0,2019.0
8109,0,0,5,0,114,7,40,19,0,0,39,0,8,0,1787,0,2021.0
8110,0,0,5,0,114,7,44,15,0,0,39,0,8,0,1787,2,2021.0
8111,0,0,5,0,114,7,40,18,0,0,38,0,7,0,1792,0,2024.0
8112,0,0,5,0,114,7,40,15,0,0,38,0,7,0,1798,0,2013.0
8113,0,0,5,0,113,7,30,15,0,0,39,0,7,0,1795,2,2027.0
8114,0,0,5,0,115,7,40,19,0,0,38,0,8,0,1795,0,2026.0
8115,0,0,5,0,114,7,40,15,0,0,38,0,7,0,1800,0,2025.0
8116,0,0,5,0,115,7,40,15,0,0,39,0,7,0,1797,0,2034.0
8117,0,0,5,0,115,7,40,18,0,0,39,1,7,0,1802,0,2034.0
8118,0,0,5,0,114,7,40,15,1,0,38,0,8,0,1806,0,2037.0
8119,0,1,5,0,115,7,40,15,0,0,39,0,7,0,1806,2,2069.0
8120,0,0,37,0,114,7,40,17,0,0,39,0,7,0,1806,2,2051.0
8121,0,0,22,0,114,7,40,15,0,0,39,0,7,0,1807,0,2039.0
8122,0,1,5,0,113,7,40,16,0,0,38,0,8,0,1809,2,2030.0
8123,0,0,5,0,113,7,41,16,0,0,38,0,8,0,1802,0,2061.0
8124,0,0,21,0,114,7,40,15,0,0,38,10,8,0,1806,2,2043.0
8125,0,0,5,0,114,7,40,17,0,0,38,7,7,0,1808,0,2042.0
8126,0,0,5,0,113,7,42,15,0,0,38,1,8,0,1811,2,2045.0
8127,0,1,5,0,114,7,40,15,0,0,39,0,7,0,1815,2,2195.0
8128,0,1,5,0,115,7,40,16,0,0,39,143,8,0,1817,4,2180.0
8129,0,0,5,0,113,7,47,17,0,0,38,130,7,0,1816,0,2175.0
8130,0,0,5,0,114,7,40,16,0,0,38,128,8,0,1819,0,2177.0
8131,0,0,5,0,114,7,40,19,0,0,39,126,7,0,1818,2,345.0
8132,0,0,5,0,107,7,37,16,0,0,39,125,8,0,1,0,356.0
8133,0,1,5,0,107,7,40,19,0,0,39,125,8,0,1,4,345.0
8134,0,1,5,0,106,7,40,16,0,0,38,124,7,0,1,0,347.0
8135,0,0,5,0,107,7,40,15,0,0,38,123,7,0,1,4,348.0
8136,0,0,5,0,107,7,40,18,0,0,38,122,7,0,0,4,341.0
8137,0,0,5,0,107,7,40,15,0,0,38,122,7,0,0,0,223.0
8138,0,1,5,0,106,7,40,15,0,0,38,1,7,0,1,2,224.0
8139,0,0,5,0,106,7,41,18,0,0,38,1,7,0,1,0,224.0
8140,0,0,5,0,106,7,40,15,0,0,38,1,7,0,1,4,245.0
8141,0,0,27,0,107,7,40,15,0,0,38,1,7,0,1,2,250.0
8142,0,0,33,0,107,7,42,15,0,0,38,1,7,0,0,0,241.0
8143,0,1,21,0,106,7,40,15,0,0,38,1,7,0,1,4,240.0
8144,0,0,21,0,106,7,40,18,0,0,39,0,7,0,0,2,245.0
8145,0,2,21,0,107,7,44,15,0,0,38,0,8,0,1,2,221.0
8146,0,1,5,0,106,7,40,15,0,0,39,0,7,0,1,0,225.0
8147,0,0,5,0,107,7,40,19,0,0,39,0,7,0,1,0,212.0
8148,0,0,5,0,106,7,30,15,0,0,39,0,7,0,1,2,238.0
8149,0,0,22,0,106,7,40,15,0,0,38,0,7,0,1,2,308.0
8150,0,0,53,0,106,7,40,18,0,0,39,0,7,0,38,0,275.0
8151,0,1,21,0,107,7,40,15,0,0,39,0,7,0,38,0,259.0
8152,0,0,5,0,106,7,40,15,0,0,38,0,8,0,38,2,271.0
8153,0,0,5,0,106,7,40,19,0,0,38,10,7,0,37,2,265.0
8154,0,0,5,0,106,7,40,15,0,0,38,7,7,0,38,2,271.0
8155,0,1,5,0,106,7,41,19,0,0,38,7,7,0,38,2,282.0
8156,0,0,21,0,107,7,40,15,0,0,38,7,7,0,38,2,268.0
8157,0,1,5,0,106,7,40,15,0,0,39,7,8,0,38,2,272.0
8158,0,0,5,0,106,7,41,18,0,0,39,7,7,0,38,4,262.0
8159,0,0,5,0,106,7,40,15,0,0,38,7,7,0,37,0,408.0
8160,0,0,5,0,107,7,40,14,0,0,37,152,7,0,37,2,401.0
8161,0,0,5,0,106,7,42,18,0,0,38,139,7,0,37,2,398.0
8162,0,0,5,0,107,7,40,15,1,0,39,136,8,0,38,2,392.0
8163,0,0,5,0,105,7,40,15,0,0,38,136,8,0,36,2,399.0
8164,0,1,5,0,106,7,46,15,0,0,38,135,7,0,37,2,392.0
8165,0,0,5,0,106,7,40,15,0,0,38,136,8,0,37,0,395.0
8166,0,0,5,0,105,7,40,19,0,0,39,134,8,0,36,2,389.0
8167,0,0,5,0,106,7,40,15,0,0,38,133,8,0,37,0,388.0
8168,0,0,5,0,106,7,40,15,0,0,38,132,7,0,36,2,394.0
8169,0,0,5,0,107,7,40,18,0,0,38,132,7,0,38,2,406.0
8170,0,0,22,0,106,7,40,15,0,0,39,131,7,0,37,2,386.0
8171,0,0,5,0,106,7,40,15,0,0,39,130,7,0,37,0,392.0
8172,0,0,5,0,106,7,40,19,0,0,39,132,7,0,37,0,389.0
8173,0,0,5,0,106,7,40,15,0,0,39,132,7,0,36,2,395.0
8174,0,1,5,0,106,7,41,19,0,0,38,132,7,0,37,2,389.0
8175,0,0,5,0,106,7,40,15,0,0,38,131,8,0,37,2,390.0
8176,0,0,5,0,107,7,40,15,0,0,39,131,8,0,36,2,395.0
8177,0,0,5,0,106,7,42,18,0,0,39,131,8,0,37,2,391.0
8178,0,0,5,0,107,7,40,18,0,0,38,130,8,0,36,2,384.0
8179,0,0,5,0,107,7,40,15,0,0,38,129,7,0,36,0,390.0
8180,0,0,5,0,106,7,44,15,0,0,39,129,7,0,36,2,391.0
8181,0,0,5,0,107,7,40,19,0,0,38,128,8,0,37,2,387.0
8182,0,0,5,0,108,7,40,15,0,0,40,128,7,0,37,0,373.0
8183,0,1,5,0,106,7,30,15,0,0,38,129,7,0,35,0,396.0
8184,0,0,5,0,107,7,42,20,0,0,39,130,7,0,37,2,266.0
8185,0,0,5,0,106,7,40,16,0,0,38,7,8,0,37,2,273.0
8186,0,1,5,0,106,7,42,20,0,0,39,7,7,0,37,2,266.0
8187,0,0,5,0,107,7,40,16,0,0,38,7,8,0,36,2,265.0
8188,0,0,5,0,106,7,40,16,0,0,38,7,7,0,37,2,273.0
8189,0,0,5,0,106,7,42,20,0,0,39,7,8,0,37,2,265.0
8190,0,0,5,0,107,7,42,15,0,0,39,7,7,0,36,0,268.0
8191,0,1,5,0,106,7,42,15,0,0,38,7,7,0,36,4,269.0
8192,0,0,5,0,106,7,41,19,0,0,39,7,7,0,36,2,268.0
8193,0,0,5,0,107,7,43,15,0,0,38,7,7,0,37,2,1820.0
8194,0,0,5,0,114,7,40,15,0,0,38,159,8,0,1432,2,2011.0
8195,0,0,5,0,114,7,40,19,0,0,39,138,8,0,1641,0,2178.0
8196,0,0,22,0,114,7,42,15,0,0,38,211,7,0,1722,0,2093.0
8197,0,0,22,0,114,7,40,19,0,0,38,131,7,0,1713,2,2082.0
8198,0,0,5,0,114,7,40,16,0,0,38,128,7,0,1727,0,2143.0
8199,0,1,45,0,114,7,47,15,1,0,39,128,8,0,1738,0,2115.0
8200,0,1,21,0,114,7,40,15,0,0,38,125,8,0,1746,0,2110.0
8201,0,1,5,0,115,7,40,19,0,0,39,125,7,0,1752,0,2123.0
8202,0,1,5,0,114,7,40,15,0,0,38,124,8,0,1771,0,2124.0
8203,0,0,5,0,115,7,42,15,0,0,39,123,7,0,1771,0,2139.0
8204,0,0,5,0,114,7,40,19,0,0,39,122,8,0,1783,2,2183.0
8205,0,1,53,0,116,7,40,15,0,0,38,122,8,0,1781,2,2033.0
8206,0,0,21,0,114,7,41,19,0,0,38,0,8,0,1783,2,2021.0
8207,0,0,4,0,115,7,40,15,0,0,39,0,7,0,1794,0,2039.0
8208,0,0,25,0,114,7,40,15,0,0,38,0,7,0,1789,4,2057.0
8209,0,0,25,0,115,7,41,19,0,0,38,0,7,0,1805,0,2047.0
8210,0,0,21,0,115,7,40,15,0,0,39,0,7,0,1799,4,2032.0
8211,0,0,5,0,115,7,42,15,0,0,39,0,7,0,1802,0,2065.0
8212,0,0,5,0,115,7,43,19,0,0,39,0,36,0,1799,2,2106.0
8213,0,0,5,0,114,7,41,24,0,0,39,0,66,0,1808,2,2115.0
8214,0,0,5,0,115,7,40,21,0,0,38,0,79,0,1808,2,2099.0
8215,0,0,5,0,114,7,44,20,0,0,38,0,67,0,1802,2,2066.0
8216,0,0,5,0,114,7,42,25,0,0,39,0,19,0,1813,2,2042.0
8217,0,0,5,0,114,7,40,21,0,0,39,0,8,0,1806,2,2051.0
8218,0,1,5,0,115,7,31,24,0,0,38,0,7,0,1821,2,227.0
8219,0,0,5,0,107,7,40,20,0,0,38,0,8,0,0,2,223.0
8220,0,1,5,0,106,7,40,15,0,0,38,0,8,0,1,2,224.0
8221,0,2,5,0,106,7,40,18,0,0,38,0,7,0,1,0,227.0
8222,0,0,5,0,107,7,42,16,0,0,39,1,7,0,1,2,226.0
8223,0,0,5,0,106,7,42,19,0,0,38,0,7,0,0,2,222.0
8224,0,0,5,0,107,7,40,16,0,0,38,0,8,0,1,0,225.0
8225,0,0,5,0,106,7,41,20,0,0,38,0,7,0,1,0,223.0
8226,0,0,5,0,106,7,40,16,0,0,39,0,7,0,1,2,229.0
8227,0,2,5,0,107,7,40,20,0,0,38,0,7,0,1,2,225.0
8228,0,1,5,0,107,7,41,15,0,0,39,1,8,0,1,0,219.0
8229,0,0,5,0,106,7,39,15,0,0,39,0,7,0,1,0,228.0
8230,0,1,5,0,106,7,42,21,0,0,38,0,7,0,1,0,224.0
8231,0,0,5,0,106,7,42,16,0,0,38,0,7,0,1,2,222.0
8232,0,1,5,0,106,7,40,16,0,0,38,0,8,0,1,0,225.0
8233,0,0,5,0,106,7,40,16,0,0,39,1,8,0,1,2,218.0
8234,0,0,5,0,107,7,30,20,0,0,39,0,7,0,1,2,223.0
8235,0,0,5,0,106,7,40,16,0,0,39,0,7,0,1,2,222.0
8236,0,0,5,0,106,7,40,15,0,0,38,0,8,0,1,2,262.0
8237,0,0,5,0,106,7,39,18,0,0,38,0,8,0,39,2,260.0
8238,0,0,5,0,106,7,40,15,0,0,38,0,8,0,37,4,403.0
8239,0,0,5,0,106,7,40,19,0,0,39,144,7,0,36,0,392.0
8240,0,1,5,0,107,7,40,18,0,0,38,131,8,0,37,0,385.0
8241,0,0,5,0,106,7,40,15,0,0,39,127,8,0,36,2,384.0
8242,0,0,5,0,106,7,40,15,0,0,39,127,8,0,37,0,387.0
8243,0,1,5,0,106,7,40,19,0,0,38,126,8,0,37,0,385.0
8244,0,1,5,0,106,7,41,15,0,0,39,126,8,0,37,0,383.0
8245,0,1,5,0,106,7,40,15,0,0,39,123,7,0,38,2,385.0
8246,0,1,5,0,106,7,40,18,0,0,39,122,7,0,38,2,385.0
8247,0,0,5,0,106,7,42,18,0,0,39,122,8,0,36,2,378.0
8248,0,0,5,0,106,7,40,15,0,0,38,121,8,0,36,2,258.0
8249,0,0,5,0,107,7,40,15,0,0,39,0,8,0,37,0,282.0
8250,0,0,21,0,107,7,44,19,0,0,39,0,7,0,36,2,258.0
8251,0,1,5,0,107,7,40,15,0,0,38,0,8,0,37,0,261.0
8252,0,0,5,0,107,7,40,18,0,0,39,0,8,0,37,0,250.0
8253,0,0,5,0,108,7,30,15,0,0,39,0,7,0,37,2,265.0
8254,0,0,5,0,106,7,40,15,0,0,39,10,7,0,36,0,265.0
8255,0,0,5,0,107,7,40,15,0,0,39,7,7,0,38,0,262.0
8256,0,0,5,0,107,7,40,19,0,0,38,0,7,0,37,2,260.0
8257,0,0,5,0,108,7,40,15,0,0,38,0,8,0,37,2,325.0
8258,0,1,5,0,106,7,40,20,0,0,38,0,67,0,37,4,325.0
8259,0,0,5,0,107,7,40,24,0,0,38,0,65,0,37,2,320.0
8260,0,1,5,0,106,7,41,20,0,0,38,0,65,0,37,0,322.0
8261,0,0,5,0,107,7,40,20,0,0,38,0,67,0,38,0,319.0
8262,0,0,5,0,106,7,40,24,0,0,39,0,59,0,37,2,362.0
8263,0,0,5,0,106,7,42,68,0,0,38,0,59,0,37,0,359.0
8264,0,1,5,0,106,7,40,66,0,0,38,1,58,0,37,0,317.0
8265,0,0,5,0,106,7,40,24,0,0,39,0,57,0,37,2,311.0
8266,0,1,5,0,106,7,43,15,0,0,39,0,57,0,36,2,310.0
8267,0,1,5,0,106,7,40,15,0,0,39,0,59,0,36,2,323.0
8268,0,0,5,0,107,7,40,19,0,0,39,0,67,0,37,2,300.0
8269,0,1,5,0,106,7,31,15,0,0,39,0,57,0,37,2,310.0
8270,0,0,5,0,106,7,40,19,0,0,38,0,57,0,36,2,307.0
8271,0,0,5,0,107,7,40,15,0,0,39,0,57,0,37,0,307.0
8272,0,0,5,0,106,7,40,15,0,0,38,0,58,0,36,2,313.0
8273,0,0,5,0,106,7,40,19,0,0,39,1,58,0,36,2,309.0
8274,0,0,5,0,106,7,40,15,0,0,38,0,58,0,38,2,311.0
8275,0,0,5,0,108,7,40,15,0,0,38,0,59,0,37,2,312.0
8276,0,0,5,0,108,7,40,19,0,0,38,0,57,0,36,2,306.0
8277,0,0,5,0,106,7,40,15,0,0,39,0,58,0,36,0,1192.0
8278,0,0,5,0,104,6,40,15,0,0,39,880,67,0,36,0,448.0
8279,0,0,5,0,107,7,41,15,0,0,38,140,59,0,36,0,439.0
8280,0,0,5,0,106,7,40,19,0,0,38,128,58,0,36,2,434.0
8281,0,0,5,0,106,7,40,15,0,0,39,129,57,0,36,0,440.0
8282,0,1,5,0,106,7,42,19,0,0,39,126,59,0,36,0,433.0
8283,0,0,5,0,106,7,40,15,0,0,39,126,57,0,36,2,432.0
8284,0,1,5,0,106,7,40,15,0,0,38,124,59,0,37,0,440.0
8285,0,0,5,0,106,7,44,19,0,0,39,124,58,0,36,2,445.0
8286,0,0,5,0,106,7,40,18,0,0,38,122,71,0,36,2,423.0
8287,0,0,5,0,105,7,40,15,0,0,38,121,56,0,36,0,298.0
8288,0,0,5,0,106,7,30,15,0,0,39,0,57,0,37,2,309.0
8289,0,0,5,0,106,7,40,19,0,0,38,0,57,0,37,0,306.0
8290,0,0,5,0,107,7,40,15,0,0,38,0,57,0,37,0,314.0
8291,0,1,5,0,106,7,40,19,0,0,39,0,58,0,37,2,306.0
8292,0,1,5,0,106,7,40,15,0,0,38,0,58,0,36,0,309.0
8293,0,0,5,0,106,7,40,15,0,0,39,0,58,0,37,2,311.0
8294,0,1,5,0,108,7,40,15,0,0,39,0,58,0,36,2,314.0
8295,0,0,5,0,106,7,41,19,0,0,38,1,58,0,37,2,311.0
8296,0,0,5,0,106,7,40,15,0,0,39,0,58,0,37,4,305.0
8297,0,0,5,0,106,7,40,15,0,0,38,0,56,0,36,2,312.0
8298,0,0,5,0,106,7,42,19,0,0,39,0,56,0,36,2,306.0
8299,0,0,5,0,107,7,40,15,0,0,39,0,56,0,37,0,312.0
8300,0,0,5,0,106,7,40,15,0,0,39,0,60,0,36,4,312.0
8301,0,0,5,0,106,7,43,15,0,0,39,0,58,0,37,2,310.0
8302,0,0,5,0,106,7,40,19,0,0,38,0,56,0,37,2,307.0
8303,0,0,5,0,106,7,40,15,0,0,38,0,57,0,37,2,298.0
8304,0,1,5,0,105,7,30,19,0,0,38,0,57,0,36,0,310.0
8305,0,0,5,0,106,7,40,15,1,0,39,0,57,0,36,4,306.0
8306,0,0,5,0,106,7,40,15,0,0,38,0,57,0,36,2,312.0
8307,0,0,5,0,106,7,40,15,0,0,38,0,65,0,36,0,309.0
8308,0,0,5,0,106,7,40,19,0,0,38,0,56,0,36,2,306.0
8309,0,1,5,0,106,7,40,15,0,0,38,0,57,0,35,2,309.0
8310,0,0,5,0,106,7,40,15,0,0,39,0,58,0,37,2,311.0
8311,0,0,5,0,106,7,41,19,0,0,38,0,59,0,36,0,312.0
8312,0,1,5,0,107,7,40,17,0,0,39,1,57,0,36,2,308.0
8313,0,0,5,0,106,7,40,15,0,0,38,0,56,0,37,4,327.0
8314,0,1,5,0,106,7,41,19,0,0,38,1,72,0,37,0,318.0
8315,0,1,5,0,106,7,40,15,0,0,39,7,58,0,36,4,309.0
8316,0,0,5,0,106,7,40,15,0,0,38,1,60,0,37,0,313.0
8317,0,0,5,0,106,7,42,19,0,0,39,0,58,0,37,0,320.0
8318,0,1,5,0,106,7,40,15,0,0,38,0,70,0,36,2,308.0
8319,0,1,5,0,106,7,40,15,0,0,38,0,59,0,35,2,314.0
8320,0,0,5,0,106,7,44,15,0,0,38,0,58,0,37,4,462.0
8321,0,0,5,0,106,7,40,19,0,0,39,149,59,0,36,2,450.0
8322,0,0,5,0,105,7,40,15,0,0,38,137,63,0,36,4,432.0
8323,0,0,5,0,106,7,30,18,0,0,38,128,61,0,37,2,435.0
8324,0,1,5,0,106,7,40,15,0,0,39,128,57,0,37,0,432.0
8325,0,0,5,0,106,7,40,15,0,0,38,126,58,0,37,0,428.0
8326,0,0,5,0,106,7,40,15,0,0,38,125,56,0,36,0,440.0
8327,0,1,5,0,106,7,40,23,0,0,39,124,56,0,37,2,441.0
8328,0,0,5,0,107,7,40,21,0,0,39,123,62,0,37,0,439.0
8329,0,1,5,0,106,7,40,20,0,0,38,122,61,0,37,2,443.0
8330,0,0,5,0,106,7,41,24,0,0,38,121,63,0,36,2,314.0
8331,0,1,5,0,106,7,40,20,0,0,38,0,58,0,37,2,315.0
8332,0,0,5,0,107,7,40,20,0,0,38,0,63,0,35,0,314.0
8333,0,1,5,0,105,7,41,21,0,0,39,1,58,0,36,0,307.0
8334,0,0,5,0,106,7,40,15,1,0,39,0,57,0,37,0,308.0
8335,0,0,5,0,106,7,40,15,0,0,39,0,56,0,38,2,309.0
8336,0,0,5,0,106,7,43,16,0,0,39,0,56,0,37,0,315.0
8337,0,0,5,0,106,7,40,19,0,0,38,7,56,0,37,0,311.0
8338,0,0,5,0,106,7,40,15,0,0,39,7,56,0,36,0,301.0
8339,0,0,5,0,106,7,30,15,0,0,39,7,56,0,36,0,318.0
8340,0,1,5,0,107,7,40,19,0,0,39,7,56,0,37,0,322.0
8341,0,1,5,0,106,7,40,15,0,0,39,7,63,0,37,2,319.0
8342,0,1,5,0,106,7,40,15,0,0,38,7,63,0,37,0,318.0
8343,0,1,5,0,106,7,40,15,0,0,39,7,57,0,37,4,316.0
8344,0,0,5,0,107,7,40,19,0,0,38,7,55,0,36,2,315.0
8345,0,1,5,0,108,7,40,15,0,0,38,7,57,0,37,0,320.0
8346,0,1,5,0,106,7,41,19,0,0,39,7,57,0,36,2,455.0
8347,0,1,5,0,106,7,40,15,0,0,39,147,55,0,38,2,446.0
8348,0,0,5,0,107,7,40,15,0,0,39,136,58,0,37,2,443.0
8349,0,1,5,0,106,7,41,15,0,0,39,136,56,0,37,0,447.0
8350,0,0,5,0,106,7,40,19,0,0,38,134,62,0,36,0,440.0
8351,0,0,5,0,106,7,40,15,0,0,38,133,55,0,37,4,440.0
8352,0,0,5,0,106,7,42,15,0,0,38,132,55,0,38,2,497.0
8353,0,0,64,0,106,7,40,15,0,0,38,132,55,0,36,4,458.0
8354,0,1,22,0,106,7,40,19,0,0,39,131,55,0,36,2,414.0
