,BME,CDE,DWE,FGE,FRE,HPE,TVE,all_P
8043,7,0,0,7,114,1797,38,1963
8044,7,0,0,7,113,1797,39,1963
8045,7,1,0,146,114,1797,39,2104
8046,7,0,0,137,114,1797,38,2093
8047,7,0,0,135,114,1797,38,2091
8048,7,1,0,134,113,1795,38,2088
8049,7,0,0,133,114,1795,39,2088
8050,7,0,0,132,114,1803,38,2094
8051,7,1,0,132,113,1799,38,2090
8052,7,0,0,131,113,1802,38,2091
8053,7,0,0,131,113,1801,38,2090
8054,7,0,0,130,114,1801,38,2090
8055,7,1,0,131,113,1803,37,2092
8056,7,0,0,129,113,1806,38,2093
8057,7,1,0,130,114,1806,38,2096
8058,7,1,0,128,113,1806,38,2093
8059,7,1,0,128,114,1806,38,2094
8060,7,1,0,128,113,1807,38,2094
8061,7,1,0,127,113,1807,38,2093
8062,7,0,0,127,113,1810,38,2095
8063,7,0,0,127,113,1813,38,2098
8064,7,2,0,10,114,1810,38,1981
8065,7,0,0,0,113,1811,39,1970
8066,7,1,0,0,113,1816,39,1976
8067,7,0,0,0,106,1,39,153
8068,7,0,0,0,107,1,39,154
8069,7,1,0,0,106,1,38,153
8070,7,1,0,0,106,0,38,152
8071,7,0,0,1,107,1,39,155
8072,7,0,0,0,106,1,39,153
8073,7,0,0,1,106,1,38,153
8074,7,0,0,0,106,1,39,153
8075,7,0,0,0,107,1,38,153
8076,7,0,0,0,106,1,38,152
8077,7,0,0,0,106,0,38,151
8078,7,0,0,0,106,1,39,153
8079,7,0,0,0,106,1,38,152
8080,7,1,0,0,106,0,38,152
8081,7,0,0,0,107,1,39,154
8082,7,0,0,0,107,1,39,154
8083,7,0,0,0,107,1,39,154
8084,7,0,0,142,106,1,39,295
8085,7,0,0,129,107,41,38,322
8086,7,0,0,127,106,38,38,316
8087,7,1,0,124,106,38,38,314
8088,7,0,0,125,106,36,38,312
8089,7,0,0,123,106,37,38,311
8090,7,0,0,123,106,37,39,312
8091,7,0,0,123,107,36,38,311
8092,7,0,0,121,106,36,38,308
8093,7,0,0,1,106,37,39,190
8094,7,0,0,1,106,37,38,189
8095,7,0,0,0,106,36,39,188
8096,7,0,0,0,106,38,38,189
8097,7,0,0,0,106,38,38,189
8098,7,0,0,0,114,1498,38,1657
8099,7,0,0,0,115,1672,38,1832
8100,7,0,0,0,114,1733,39,1893
8101,7,0,0,0,113,1754,39,1913
8102,7,0,0,0,114,1735,39,1895
8103,7,0,0,0,114,1746,39,1906
8104,7,0,0,0,114,1753,39,1913
8105,7,1,0,0,113,1767,38,1926
8106,7,0,0,1,113,1767,38,1926
8107,7,0,0,1,114,1777,39,1938
8108,7,0,0,0,115,1776,38,1936
8109,7,0,0,0,114,1787,39,1947
8110,7,0,0,0,114,1787,39,1947
8111,7,0,0,0,114,1792,38,1951
8112,7,0,0,0,114,1798,38,1957
8113,7,0,0,0,113,1795,39,1954
8114,7,0,0,0,115,1795,38,1955
8115,7,0,0,0,114,1800,38,1959
8116,7,0,0,0,115,1797,39,1958
8117,7,0,0,1,115,1802,39,1964
8118,7,0,0,0,114,1806,38,1965
8119,7,1,0,0,115,1806,39,1968
8120,7,0,0,0,114,1806,39,1966
8121,7,0,0,0,114,1807,39,1967
8122,7,1,0,0,113,1809,38,1968
8123,7,0,0,0,113,1802,38,1960
8124,7,0,0,10,114,1806,38,1975
8125,7,0,0,7,114,1808,38,1974
8126,7,0,0,1,113,1811,38,1970
8127,7,1,0,0,114,1815,39,1976
8128,7,1,0,143,115,1817,39,2122
8129,7,0,0,130,113,1816,38,2104
8130,7,0,0,128,114,1819,38,2106
8131,7,0,0,126,114,1818,39,2104
8132,7,0,0,125,107,1,39,279
8133,7,1,0,125,107,1,39,280
8134,7,1,0,124,106,1,38,277
8135,7,0,0,123,107,1,38,276
8136,7,0,0,122,107,0,38,274
8137,7,0,0,122,107,0,38,274
8138,7,1,0,1,106,1,38,154
8139,7,0,0,1,106,1,38,153
8140,7,0,0,1,106,1,38,153
8141,7,0,0,1,107,1,38,154
8142,7,0,0,1,107,0,38,153
8143,7,1,0,1,106,1,38,154
8144,7,0,0,0,106,0,39,152
8145,7,2,0,0,107,1,38,155
8146,7,1,0,0,106,1,39,154
8147,7,0,0,0,107,1,39,154
8148,7,0,0,0,106,1,39,153
8149,7,0,0,0,106,1,38,152
8150,7,0,0,0,106,38,39,190
8151,7,1,0,0,107,38,39,192
8152,7,0,0,0,106,38,38,189
8153,7,0,0,10,106,37,38,198
8154,7,0,0,7,106,38,38,196
8155,7,1,0,7,106,38,38,197
8156,7,0,0,7,107,38,38,197
8157,7,1,0,7,106,38,39,198
8158,7,0,0,7,106,38,39,197
8159,7,0,0,7,106,37,38,195
8160,7,0,0,152,107,37,37,340
8161,7,0,0,139,106,37,38,327
8162,7,0,0,136,107,38,39,327
8163,7,0,0,136,105,36,38,322
8164,7,1,0,135,106,37,38,324
8165,7,0,0,136,106,37,38,324
8166,7,0,0,134,105,36,39,321
8167,7,0,0,133,106,37,38,321
8168,7,0,0,132,106,36,38,319
8169,7,0,0,132,107,38,38,322
8170,7,0,0,131,106,37,39,320
8171,7,0,0,130,106,37,39,319
8172,7,0,0,132,106,37,39,321
8173,7,0,0,132,106,36,39,320
8174,7,1,0,132,106,37,38,321
8175,7,0,0,131,106,37,38,319
8176,7,0,0,131,107,36,39,320
8177,7,0,0,131,106,37,39,320
8178,7,0,0,130,107,36,38,318
8179,7,0,0,129,107,36,38,317
8180,7,0,0,129,106,36,39,317
8181,7,0,0,128,107,37,38,317
8182,7,0,0,128,108,37,40,320
8183,7,1,0,129,106,35,38,316
8184,7,0,0,130,107,37,39,320
8185,7,0,0,7,106,37,38,195
8186,7,1,0,7,106,37,39,197
8187,7,0,0,7,107,36,38,195
8188,7,0,0,7,106,37,38,195
8189,7,0,0,7,106,37,39,196
8190,7,0,0,7,107,36,39,196
8191,7,1,0,7,106,36,38,195
8192,7,0,0,7,106,36,39,195
8193,7,0,0,7,107,37,38,196
8194,7,0,0,159,114,1432,38,1750
8195,7,0,0,138,114,1641,39,1939
8196,7,0,0,211,114,1722,38,2092
8197,7,0,0,131,114,1713,38,2003
8198,7,0,0,128,114,1727,38,2014
8199,7,1,0,128,114,1738,39,2027
8200,7,1,0,125,114,1746,38,2031
8201,7,1,0,125,115,1752,39,2039
8202,7,1,0,124,114,1771,38,2055
8203,7,0,0,123,115,1771,39,2055
8204,7,0,0,122,114,1783,39,2065
8205,7,1,0,122,116,1781,38,2065
8206,7,0,0,0,114,1783,38,1942
8207,7,0,0,0,115,1794,39,1955
8208,7,0,0,0,114,1789,38,1948
8209,7,0,0,0,115,1805,38,1965
8210,7,0,0,0,115,1799,39,1960
8211,7,0,0,0,115,1802,39,1963
8212,7,0,0,0,115,1799,39,1960
8213,7,0,0,0,114,1808,39,1968
8214,7,0,0,0,115,1808,38,1968
8215,7,0,0,0,114,1802,38,1961
8216,7,0,0,0,114,1813,39,1973
8217,7,0,0,0,114,1806,39,1966
8218,7,1,0,0,115,1821,38,1982
8219,7,0,0,0,107,0,38,152
8220,7,1,0,0,106,1,38,153
8221,7,2,0,0,106,1,38,154
8222,7,0,0,1,107,1,39,155
8223,7,0,0,0,106,0,38,151
8224,7,0,0,0,107,1,38,153
8225,7,0,0,0,106,1,38,152
8226,7,0,0,0,106,1,39,153
8227,7,2,0,0,107,1,38,155
8228,7,1,0,1,107,1,39,156
8229,7,0,0,0,106,1,39,153
8230,7,1,0,0,106,1,38,153
8231,7,0,0,0,106,1,38,152
8232,7,1,0,0,106,1,38,153
8233,7,0,0,1,106,1,39,154
8234,7,0,0,0,107,1,39,154
8235,7,0,0,0,106,1,39,153
8236,7,0,0,0,106,1,38,152
8237,7,0,0,0,106,39,38,190
8238,7,0,0,0,106,37,38,188
8239,7,0,0,144,106,36,39,332
8240,7,1,0,131,107,37,38,321
8241,7,0,0,127,106,36,39,315
8242,7,0,0,127,106,37,39,316
8243,7,1,0,126,106,37,38,315
8244,7,1,0,126,106,37,39,316
8245,7,1,0,123,106,38,39,314
8246,7,1,0,122,106,38,39,313
8247,7,0,0,122,106,36,39,310
8248,7,0,0,121,106,36,38,308
8249,7,0,0,0,107,37,39,190
8250,7,0,0,0,107,36,39,189
8251,7,1,0,0,107,37,38,190
8252,7,0,0,0,107,37,39,190
8253,7,0,0,0,108,37,39,191
8254,7,0,0,10,106,36,39,198
8255,7,0,0,7,107,38,39,198
8256,7,0,0,0,107,37,38,189
8257,7,0,0,0,108,37,38,190
8258,7,1,0,0,106,37,38,189
8259,7,0,0,0,107,37,38,189
8260,7,1,0,0,106,37,38,189
8261,7,0,0,0,107,38,38,190
8262,7,0,0,0,106,37,39,189
8263,7,0,0,0,106,37,38,188
8264,7,1,0,1,106,37,38,190
8265,7,0,0,0,106,37,39,189
8266,7,1,0,0,106,36,39,189
8267,7,1,0,0,106,36,39,189
8268,7,0,0,0,107,37,39,190
8269,7,1,0,0,106,37,39,190
8270,7,0,0,0,106,36,38,187
8271,7,0,0,0,107,37,39,190
8272,7,0,0,0,106,36,38,187
8273,7,0,0,1,106,36,39,189
8274,7,0,0,0,106,38,38,189
8275,7,0,0,0,108,37,38,190
8276,7,0,0,0,108,36,38,189
8277,7,0,0,0,106,36,39,188
8278,6,0,0,880,104,36,39,1065
8279,7,0,0,140,107,36,38,328
8280,7,0,0,128,106,36,38,315
8281,7,0,0,129,106,36,39,317
8282,7,1,0,126,106,36,39,315
8283,7,0,0,126,106,36,39,314
8284,7,1,0,124,106,37,38,313
8285,7,0,0,124,106,36,39,312
8286,7,0,0,122,106,36,38,309
8287,7,0,0,121,105,36,38,307
8288,7,0,0,0,106,37,39,189
8289,7,0,0,0,106,37,38,188
8290,7,0,0,0,107,37,38,189
8291,7,1,0,0,106,37,39,190
8292,7,1,0,0,106,36,38,188
8293,7,0,0,0,106,37,39,189
8294,7,1,0,0,108,36,39,191
8295,7,0,0,1,106,37,38,189
8296,7,0,0,0,106,37,39,189
8297,7,0,0,0,106,36,38,187
8298,7,0,0,0,106,36,39,188
8299,7,0,0,0,107,37,39,190
8300,7,0,0,0,106,36,39,188
8301,7,0,0,0,106,37,39,189
8302,7,0,0,0,106,37,38,188
8303,7,0,0,0,106,37,38,188
8304,7,1,0,0,105,36,38,187
8305,7,0,0,0,106,36,39,188
8306,7,0,0,0,106,36,38,187
8307,7,0,0,0,106,36,38,187
8308,7,0,0,0,106,36,38,187
8309,7,1,0,0,106,35,38,187
8310,7,0,0,0,106,37,39,189
8311,7,0,0,0,106,36,38,187
8312,7,1,0,1,107,36,39,191
8313,7,0,0,0,106,37,38,188
8314,7,1,0,1,106,37,38,190
8315,7,1,0,7,106,36,39,196
8316,7,0,0,1,106,37,38,189
8317,7,0,0,0,106,37,39,189
8318,7,1,0,0,106,36,38,188
8319,7,1,0,0,106,35,38,187
8320,7,0,0,0,106,37,38,188
8321,7,0,0,149,106,36,39,337
8322,7,0,0,137,105,36,38,323
8323,7,0,0,128,106,37,38,316
8324,7,1,0,128,106,37,39,318
8325,7,0,0,126,106,37,38,314
8326,7,0,0,125,106,36,38,312
8327,7,1,0,124,106,37,39,314
8328,7,0,0,123,107,37,39,313
8329,7,1,0,122,106,37,38,311
8330,7,0,0,121,106,36,38,308
8331,7,1,0,0,106,37,38,189
8332,7,0,0,0,107,35,38,187
8333,7,1,0,1,105,36,39,189
8334,7,0,0,0,106,37,39,189
8335,7,0,0,0,106,38,39,190
8336,7,0,0,0,106,37,39,189
8337,7,0,0,7,106,37,38,195
8338,7,0,0,7,106,36,39,195
8339,7,0,0,7,106,36,39,195
8340,7,1,0,7,107,37,39,198
8341,7,1,0,7,106,37,39,197
8342,7,1,0,7,106,37,38,196
8343,7,1,0,7,106,37,39,197
8344,7,0,0,7,107,36,38,195
8345,7,1,0,7,108,37,38,198
8346,7,1,0,7,106,36,39,196
8347,7,1,0,147,106,38,39,338
8348,7,0,0,136,107,37,39,326
8349,7,1,0,136,106,37,39,326
8350,7,0,0,134,106,36,38,321
8351,7,0,0,133,106,37,38,321
8352,7,0,0,132,106,38,38,321
8353,7,0,0,132,106,36,38,319
8354,7,1,0,131,106,36,39,320
8355,7,0,0,131,106,35,38,317
8356,7,1,0,131,106,36,38,319
8357,7,0,0,131,106,36,38,318
8358,7,1,0,130,106,36,39,319
8359,7,0,0,129,106,36,39,317
8360,7,0,0,129,106,36,38,316
8361,7,1,0,130,107,37,38,320
8362,7,1,0,128,106,36,39,317
8363,7,0,0,128,106,35,38,314
8364,7,0,0,128,106,38,39,318
8365,7,0,0,127,106,36,38,314
8366,7,0,0,130,105,36,38,316
8367,7,1,0,1,106,37,38,190
8368,7,1,0,0,107,35,38,188
8369,7,0,0,0,106,36,39,188
8370,7,0,0,0,105,37,39,188
8371,7,0,0,0,106,37,38,188
8372,7,1,0,0,106,36,38,188
8373,7,0,0,0,106,36,38,187
8374,7,0,0,0,106,37,38,188
8375,7,0,0,0,106,35,38,186
8376,7,0,0,0,106,35,39,187
8377,7,0,0,0,107,37,38,189
8378,7,0,0,0,106,37,39,189
8379,7,0,0,0,106,36,38,187
8380,7,1,0,0,105,37,38,188
8381,7,0,0,0,106,36,38,187
8382,7,1,0,0,106,36,39,189
8383,7,0,0,0,106,36,38,187
8384,7,0,0,0,106,37,38,188
8385,7,0,0,0,106,37,38,188
8386,7,0,0,0,106,38,39,190
8387,7,0,0,0,105,36,38,186
8388,7,0,0,0,106,38,38,189
8389,7,0,0,0,106,36,39,188
8390,7,0,0,142,106,37,39,331
8391,7,0,0,130,107,37,39,320
8392,7,0,0,127,106,37,38,315
8393,7,0,0,126,106,36,38,313
8394,7,0,0,125,106,37,38,313
8395,7,0,0,124,106,36,38,311
8396,7,1,0,124,105,37,39,313
8397,7,0,0,122,107,37,39,312
8398,7,1,0,122,106,36,38,310
8399,7,0,0,0,106,37,39,189
8400,7,0,0,0,106,36,38,187
8401,7,1,0,0,106,36,39,189
8402,7,0,0,0,106,35,39,187
8403,7,0,0,1,106,37,39,190
8404,7,0,0,0,106,36,39,188
8405,7,0,0,0,106,37,38,188
8406,7,1,0,0,106,38,39,191
8407,7,0,0,0,105,35,39,186
8408,7,1,0,1,106,36,38,189
8409,7,0,0,0,106,37,39,189
8410,7,0,0,0,106,37,38,188
8411,7,1,0,0,106,36,38,188
8412,7,0,0,0,106,36,39,188
8413,7,2,0,0,106,37,38,190
8414,7,1,0,0,106,37,38,189
8415,7,0,0,0,106,36,39,188
8416,7,0,0,0,106,36,38,187
8417,7,0,0,0,106,37,39,189
8418,7,0,0,0,106,37,39,189
8419,7,0,0,0,106,36,39,188
8420,7,0,0,0,114,1378,38,1537
8421,7,1,0,0,114,1606,38,1766
8422,7,1,0,0,114,1677,39,1838
8423,7,0,0,0,114,1736,38,1895
8424,7,0,0,0,114,1753,39,1913
8425,7,0,0,0,114,1755,39,1915
8426,7,0,0,10,114,1781,39,1951
8427,7,0,0,7,114,1789,38,1955
8428,7,0,0,0,114,1797,39,1957
8429,7,0,0,0,115,1800,38,1960
8430,7,0,0,0,115,1803,38,1963
8431,7,1,0,0,114,1813,38,1973
8432,7,0,0,144,114,1793,38,2096
8433,7,1,0,131,114,1826,38,2117
8434,7,0,0,128,114,1821,38,2108
8435,7,1,0,127,114,1815,38,2102
8436,7,0,0,125,113,1811,39,2095
8437,7,0,0,124,114,1824,38,2107
8438,7,1,0,123,113,1818,38,2100
8439,7,1,0,122,114,1830,39,2113
8440,7,2,0,122,106,1,39,277
8441,7,0,0,122,107,1,38,275
8442,7,0,0,1,106,1,39,154
8443,7,0,0,0,106,0,38,151
8444,7,0,0,0,107,1,38,153
8445,7,1,0,0,108,0,38,154
8446,7,0,0,0,107,1,39,154
8447,7,1,0,0,107,1,39,155
8448,7,0,0,0,106,1,38,152
8449,7,0,0,0,106,1,38,152
8450,7,0,0,0,106,1,39,153
8451,7,0,0,0,106,1,38,152
8452,7,0,0,0,106,1,38,152
8453,7,0,0,1,106,1,39,154
8454,335,0,0,0,106,1,39,481
8455,335,1,0,0,106,1,288,731
8456,334,0,0,0,105,0,179,618
8457,334,0,0,0,106,1,248,689
8458,334,0,0,0,106,39,253,732
8459,335,0,0,0,107,38,254,734
8460,335,0,0,0,107,36,251,729
8461,334,1,0,0,107,37,182,661
8462,335,1,0,0,107,37,270,750
8463,334,0,0,0,107,38,286,765
8464,335,0,0,0,107,37,264,743
8465,335,0,0,0,107,37,265,744
8466,336,1,0,0,106,36,274,753
8467,334,0,0,0,106,36,269,745
8468,334,0,0,0,106,36,267,743
8469,334,0,0,0,106,37,282,759
8470,336,1,0,0,106,36,268,747
8471,334,1,0,0,106,37,235,713
8472,334,1,0,0,106,37,233,711
8473,334,0,0,0,106,38,244,722
8474,334,0,0,0,107,36,245,722
8475,334,0,0,0,107,38,261,740
8476,334,0,0,0,106,36,245,721
8477,336,0,0,0,106,37,265,744
8478,335,0,0,143,106,37,253,874
8479,335,1,0,130,107,37,241,851
8480,336,0,0,127,106,37,232,838
8481,337,0,0,126,106,38,251,858
8482,337,0,0,125,106,37,249,854
8483,336,0,0,124,107,37,242,846
8484,336,1,0,124,106,37,245,849
8485,336,0,0,122,106,37,244,845
8486,336,0,0,122,106,36,268,868
8487,336,0,0,123,106,37,254,856
8488,337,0,0,0,106,37,259,739
8489,338,1,0,0,106,38,254,737
8490,336,0,0,0,106,37,265,744
8491,337,0,0,0,107,38,231,713
8492,337,0,0,0,106,38,250,731
8493,337,0,0,0,107,36,295,775
8494,338,0,0,0,106,37,286,767
8495,336,1,0,0,106,37,290,770
8496,336,1,0,0,106,37,286,766
8497,335,1,0,0,106,37,275,754
8498,336,1,0,0,106,38,266,747
8499,336,1,0,0,106,37,278,758
8500,335,0,0,0,106,38,268,747
8501,334,1,0,0,107,38,269,749
8502,334,0,0,0,106,38,355,833
8503,334,1,0,0,107,37,325,804
8504,334,0,0,0,106,36,300,776
8505,333,1,0,0,106,36,276,752
8506,334,1,0,0,106,36,258,735
8507,334,0,0,0,106,38,250,728
8508,334,0,0,0,106,37,265,742
8509,334,0,0,0,106,37,278,755
8510,335,1,0,0,107,38,281,762
8511,335,1,0,0,107,36,272,751
8512,336,0,0,0,106,38,278,758
8513,335,0,0,10,106,38,274,763
8514,335,0,0,7,106,38,249,735
8515,335,0,0,7,107,37,265,751
8516,336,0,0,7,106,37,260,746
8517,335,0,0,134,106,36,269,880
8518,335,0,0,143,106,38,231,853
8519,337,1,0,135,106,36,265,880
8520,337,0,0,134,107,36,254,868
8521,337,0,0,133,106,37,239,852
8522,336,0,0,133,106,37,239,851
8523,337,1,0,132,107,38,263,878
8524,336,0,0,131,107,38,293,905
8525,337,1,0,132,107,37,299,913
8526,337,1,0,211,106,36,259,950
8527,337,0,0,213,108,38,278,974
8528,337,0,0,132,106,37,334,946
8529,338,0,0,133,106,37,255,869
8530,338,1,0,132,106,36,258,871
8531,338,0,0,132,106,37,257,870
8532,339,1,0,132,106,38,260,876
8533,337,0,0,132,106,37,234,846
8534,337,1,0,131,106,37,253,865
8535,336,0,0,131,107,36,260,870
8536,338,1,0,130,106,38,236,849
8537,337,1,0,129,106,36,227,836
8538,337,0,0,128,107,36,241,849
8539,337,0,0,129,106,37,250,859
8540,337,0,0,128,106,36,251,858
8541,336,0,0,128,106,37,261,868
8542,337,1,0,7,106,37,261,749
8543,338,0,0,7,106,36,252,739
8544,336,0,0,7,106,37,240,726
8545,335,0,0,7,106,37,249,734
8546,337,1,0,6,106,38,300,788
8547,336,1,0,7,106,36,302,788
8548,338,0,0,7,107,38,296,786
8549,337,0,0,7,106,37,311,798
8550,337,0,0,7,107,37,288,776
8551,336,0,0,155,105,37,272,905
8552,337,1,0,138,106,36,283,901
8553,337,0,0,137,107,37,211,829
8554,339,0,0,135,107,37,49,667
8555,338,1,0,134,107,37,49,666
8556,338,0,0,131,107,38,49,663
8557,338,0,0,129,106,37,49,659
8558,338,0,0,128,106,37,49,658
8559,338,0,0,126,107,38,49,658
8560,339,1,0,125,107,37,49,658
8561,7,0,0,125,106,37,49,324
8562,7,0,0,123,106,37,49,322
8563,7,1,0,123,106,38,49,324
8564,7,0,0,121,106,37,49,320
8565,7,0,0,0,106,38,49,200
8566,7,0,0,0,106,38,49,200
8567,7,0,0,0,106,37,49,199
8568,7,0,0,0,107,38,50,202
8569,7,1,0,1,108,38,49,204
8570,7,1,0,0,107,37,49,201
8571,7,0,0,0,106,38,49,200
8572,7,0,0,0,106,37,50,200
8573,7,1,0,0,106,38,49,201
8574,7,1,0,1,108,37,49,203
8575,7,0,0,1,107,37,49,201
8576,7,0,0,0,107,38,49,201
8577,7,0,0,1,106,37,50,201
8578,7,0,0,0,107,37,49,200
8579,7,0,0,1,106,38,39,191
8580,7,0,0,1,108,38,39,193
8581,7,0,0,0,106,37,39,189
8582,7,1,0,1,107,37,39,192
8583,7,0,0,1,106,37,38,189
8584,7,1,0,0,106,38,39,191
8585,7,2,0,0,107,38,39,193
8586,7,1,0,1,106,37,38,190
8587,7,1,0,0,107,37,39,191
8588,7,1,0,1,106,38,39,192
8589,7,0,0,1,107,38,38,191
8590,7,0,0,1,107,36,38,189
8591,7,0,0,0,107,37,38,189
8592,7,1,0,0,106,37,38,189
8593,7,0,0,0,108,37,38,190
8594,7,0,0,0,107,38,38,190
8595,7,0,0,1,107,38,39,192
8596,7,0,0,0,106,37,39,189
8597,7,0,0,147,106,38,38,336
8598,8,0,0,135,107,38,38,326
8599,7,0,0,128,106,37,39,317
8600,7,0,0,127,107,37,39,317
8601,7,0,0,127,107,38,39,318
8602,7,0,0,125,106,36,39,313
8603,7,0,0,124,108,36,38,313
8604,7,0,0,124,107,37,38,313
8605,7,0,0,123,106,37,38,311
8606,7,0,0,122,107,37,38,311
8607,7,1,0,1,106,36,39,190
8608,7,0,0,0,107,36,39,189
8609,7,0,0,0,106,37,39,189
8610,7,0,0,0,106,38,39,190
8611,7,0,0,0,108,36,39,190
8612,7,1,0,0,107,38,39,192
8613,7,1,0,0,106,38,39,191
8614,7,1,0,0,107,37,38,190
8615,7,0,0,1,106,38,38,190
8616,7,0,0,10,106,36,39,198
8617,7,0,0,0,107,36,39,189
8618,7,0,0,0,106,37,38,188
8619,7,0,0,0,106,36,39,188
8620,7,0,0,0,107,36,38,188
8621,7,0,0,0,106,37,39,189
8622,7,0,0,0,105,37,38,187
8623,7,0,0,0,106,36,38,187
8624,7,1,0,0,104,37,39,188
8625,7,0,0,0,105,37,38,187
8626,7,1,0,0,104,36,38,186
8627,7,0,0,1,106,37,38,189
8628,7,1,0,0,105,37,39,189
8629,7,1,0,0,106,37,38,189
8630,7,0,0,0,105,37,38,187
8631,7,0,0,1,104,37,39,188
8632,7,0,0,1,106,38,38,190
8633,7,1,0,0,106,37,38,189
8634,7,0,0,0,107,38,38,190
8635,7,0,0,0,104,36,38,185
8636,7,0,0,143,105,37,38,330
8637,7,1,0,131,105,37,38,319
8638,7,1,0,127,105,36,39,315
8639,7,0,0,127,106,37,39,316
8640,7,1,0,125,106,37,38,314
8641,7,1,0,124,104,36,38,310
8642,7,0,0,124,105,37,39,312
8643,7,0,0,123,104,37,38,309
8644,7,0,0,122,106,37,39,311
8645,7,0,0,122,105,37,39,310
8646,7,0,0,0,104,37,39,187
8647,7,0,0,0,105,35,38,185
8648,7,1,0,0,105,37,39,189
8649,7,0,0,0,105,37,39,188
8650,7,1,0,1,105,36,38,188
8651,7,0,0,0,105,37,38,187
8652,7,2,0,1,104,36,38,188
8653,7,0,0,0,105,36,38,186
8654,7,1,0,0,104,36,38,186
8655,7,0,0,0,105,37,39,188
8656,7,0,0,0,104,37,39,187
8657,7,1,0,10,106,37,39,200
8658,7,0,0,7,103,37,39,193
8659,7,0,0,7,104,37,39,194
8660,7,0,0,87,105,37,39,275
8661,7,0,0,7,106,36,39,195
8662,7,0,0,7,105,36,38,193
8663,7,1,0,7,107,36,39,197
8664,7,1,0,7,105,36,38,194
8665,7,0,0,155,107,37,38,344
8666,7,0,0,141,106,36,39,329
8667,7,0,0,138,106,36,38,325
8668,7,0,0,136,106,36,39,324
8669,7,0,0,136,106,36,38,323
8670,7,0,0,135,106,37,38,323
8671,7,0,0,134,106,36,38,321
8672,7,0,0,133,105,37,38,320
8673,7,0,0,132,106,36,38,319
8674,7,0,0,133,105,37,39,321
8675,7,0,0,131,106,37,38,319
8676,7,0,0,131,106,37,39,320
8677,7,1,0,131,106,36,38,319
8678,7,0,0,130,104,36,39,316
8679,7,0,0,129,106,36,39,317
8680,7,1,0,129,107,36,38,318
8681,7,0,0,129,106,37,39,318
8682,7,1,0,131,106,37,39,321
8683,7,0,0,128,105,37,38,315
8684,7,0,0,128,107,36,38,316
8685,7,0,0,127,106,37,38,315
8686,7,1,0,127,105,36,39,315
8687,7,0,0,7,105,37,38,194
8688,7,1,0,7,106,36,38,195
8689,7,0,0,7,106,36,39,195
8690,7,1,0,7,106,36,38,195
8691,7,0,0,0,106,37,38,188
8692,7,0,0,0,106,37,39,189
8693,7,0,0,1,106,36,39,189
8694,7,0,0,0,106,36,38,187
8695,7,1,0,1,106,37,38,190
8696,7,1,0,0,105,36,38,187
8697,7,0,0,0,105,37,39,188
8698,7,0,0,149,104,36,39,335
8699,7,1,0,134,106,36,38,322
8700,7,0,0,128,106,35,38,314
8701,7,1,0,127,106,37,39,317
8702,7,0,0,126,106,36,38,313
8703,7,0,0,124,106,36,38,311
8704,7,0,0,123,106,36,38,310
8705,7,0,0,123,106,37,38,311
8706,7,0,0,121,106,38,39,311
8707,7,1,0,121,106,37,38,310
8708,7,0,0,0,107,36,39,189
8709,7,0,0,0,107,36,38,188
8710,7,0,0,0,106,37,38,188
8711,7,0,0,0,106,36,39,188
8712,7,0,0,0,106,35,38,186
8713,7,1,0,1,106,36,39,190
8714,330,2,0,0,105,36,38,511
8715,329,1,0,0,105,36,38,509
8716,333,0,0,0,105,37,39,514
8717,327,1,0,0,106,36,38,508
8718,7,0,0,0,105,36,39,187
8719,7,0,0,0,106,36,39,188
8720,7,0,0,0,106,36,38,187
8721,7,0,0,0,106,36,39,188
8722,7,1,0,0,106,37,39,190
8723,7,1,0,1,106,36,38,189
8724,7,0,0,0,106,36,39,188
8725,7,1,0,0,378,2001,39,2426
8726,7,0,0,0,369,2206,39,2621
8727,7,1,0,0,366,2298,38,2710
8728,7,1,0,0,371,2352,39,2770
8729,7,0,0,0,366,2371,38,2782
8730,7,0,0,0,370,2388,38,2803
8731,7,1,0,0,371,2402,39,2820
8732,7,0,0,0,368,2412,38,2825
8733,7,1,0,0,364,2419,39,2830
8734,7,0,0,0,195,1,38,241
8735,7,0,0,1,106,1,38,153
8736,7,0,0,0,106,1,38,152
8737,7,0,0,0,107,1,38,153
8738,7,0,0,0,106,1,39,153
8739,7,1,0,0,108,1,38,155
8740,7,0,0,0,106,1,38,152
8741,7,0,0,0,106,1,38,152
8742,7,0,0,0,106,1,38,152
8743,7,1,0,1,106,1,39,155
8744,7,0,0,142,106,1,38,294
8745,7,0,0,131,105,1,39,283
8746,7,1,0,127,104,1,39,279
8747,7,0,0,127,106,1,39,280
8748,7,0,0,126,104,1,39,277
8749,7,0,0,125,105,1,39,277
8750,7,0,0,123,104,1,39,274
8751,7,0,0,128,106,1,39,281
8752,7,1,0,125,106,39,38,316
8753,7,0,0,122,106,38,38,311
8754,7,0,0,0,106,37,38,188
8755,7,0,0,0,106,37,39,189
8756,7,0,0,1,105,37,39,189
8757,7,0,0,1,104,37,38,187
8758,7,1,0,0,105,36,39,188
8759,7,0,0,0,104,35,38,184
8760,7,0,0,0,106,38,38,189
8761,7,0,0,0,104,37,39,187
8762,7,1,0,0,105,37,39,189
8763,7,1,0,0,106,37,38,189
8764,7,0,0,0,104,36,38,185
8765,7,0,0,7,106,37,38,195
